,Collection,Record,/fileIdentifier,/language/LanguageCode,/language/LanguageCode/@codeList,/language/LanguageCode/@codeListValue,/characterSet/@nilReason,/parentIdentifier/@nilReason,/hierarchyLevel,/hierarchyLevel/@codeList,/hierarchyLevel/@codeListValue,/hierarchyLevelName/@nilReason,/contact/individualName,/contact/organisationName,/contact/positionName,/contact/contactInfo/phone/voice,/contact/contactInfo/address/electronicMailAddress,/contact/role,/contact/role/@codeList,/contact/role/@codeListValue,/dateStamp/DateTime,/metadataStandardName,/metadataStandardVersion,/dataSetURI,/identificationInfo/citation/title,/identificationInfo/citation/date/date/Date,/identificationInfo/citation/date/dateType,/identificationInfo/citation/date/dateType/@codeList,/identificationInfo/citation/date/dateType/@codeListValue,/identificationInfo/citation/citedResponsibleParty/individualName,/identificationInfo/citation/citedResponsibleParty/organisationName,/identificationInfo/citation/citedResponsibleParty/positionName,/identificationInfo/citation/citedResponsibleParty/contactInfo/phone/voice,/identificationInfo/citation/citedResponsibleParty/contactInfo/address/electronicMailAddress,/identificationInfo/citation/citedResponsibleParty/role,/identificationInfo/citation/citedResponsibleParty/role/@codeList,/identificationInfo/citation/citedResponsibleParty/role/@codeListValue,/identificationInfo/citation/citedResponsibleParty/individualName,/identificationInfo/citation/citedResponsibleParty/organisationName,/identificationInfo/citation/citedResponsibleParty/positionName,/identificationInfo/citation/citedResponsibleParty/contactInfo/phone/voice,/identificationInfo/citation/citedResponsibleParty/contactInfo/address/electronicMailAddress,/identificationInfo/citation/citedResponsibleParty/role,/identificationInfo/citation/citedResponsibleParty/role/@codeList,/identificationInfo/citation/citedResponsibleParty/role/@codeListValue,/identificationInfo/citation/citedResponsibleParty/individualName/@nilReason,/identificationInfo/citation/citedResponsibleParty/organisationName,/identificationInfo/citation/citedResponsibleParty/positionName/@nilReason,/identificationInfo/citation/citedResponsibleParty/contactInfo/address/deliveryPoint,/identificationInfo/citation/citedResponsibleParty/contactInfo/address/city,/identificationInfo/citation/citedResponsibleParty/contactInfo/address/administrativeArea,/identificationInfo/citation/citedResponsibleParty/contactInfo/address/postalCode,/identificationInfo/citation/citedResponsibleParty/contactInfo/address/country,/identificationInfo/citation/citedResponsibleParty/contactInfo/address/electronicMailAddress,/identificationInfo/citation/citedResponsibleParty/contactInfo/onlineResource/linkage/URL,/identificationInfo/citation/citedResponsibleParty/role,/identificationInfo/citation/citedResponsibleParty/role/@codeList,/identificationInfo/citation/citedResponsibleParty/role/@codeListValue,/identificationInfo/abstract,/identificationInfo/pointOfContact/individualName,/identificationInfo/pointOfContact/organisationName,/identificationInfo/pointOfContact/positionName,/identificationInfo/pointOfContact/contactInfo/phone/voice,/identificationInfo/pointOfContact/contactInfo/address/electronicMailAddress,/identificationInfo/pointOfContact/role,/identificationInfo/pointOfContact/role/@codeList,/identificationInfo/pointOfContact/role/@codeListValue,/identificationInfo/descriptiveKeywords/keyword,/identificationInfo/descriptiveKeywords/type,/identificationInfo/descriptiveKeywords/type/@codeList,/identificationInfo/descriptiveKeywords/type/@codeListValue,/identificationInfo/descriptiveKeywords/thesaurusName/title,/identificationInfo/descriptiveKeywords/thesaurusName/date/date/Date,/identificationInfo/descriptiveKeywords/thesaurusName/date/dateType,/identificationInfo/descriptiveKeywords/thesaurusName/date/dateType/@codeList,/identificationInfo/descriptiveKeywords/thesaurusName/date/dateType/@codeListValue,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/individualName/@nilReason,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/organisationName,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/positionName/@nilReason,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/contactInfo/address/electronicMailAddress,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/contactInfo/onlineResource/linkage/URL,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/role,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/role/@codeList,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/role/@codeListValue,/identificationInfo/resourceConstraints/useLimitation,/identificationInfo/resourceConstraints/otherConstraints,/identificationInfo/language/LanguageCode,/identificationInfo/language/LanguageCode/@codeList,/identificationInfo/language/LanguageCode/@codeListValue,/identificationInfo/characterSet/@nilReason,/identificationInfo/topicCategory,/identificationInfo/extent/description/@nilReason,/identificationInfo/extent/geographicElement/extentTypeCode/Boolean,/identificationInfo/extent/geographicElement/westBoundLongitude/Decimal,/identificationInfo/extent/geographicElement/eastBoundLongitude/Decimal,/identificationInfo/extent/geographicElement/southBoundLatitude/Decimal,/identificationInfo/extent/geographicElement/northBoundLatitude/Decimal,/identificationInfo/extent/temporalElement/@nilReason,/identificationInfo/extent/verticalElement/@nilReason
6777,OpenSky_ISO,articles_17234-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,24.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,24.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6778,OpenSky_ISO,articles_17235-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,18.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,18.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6779,OpenSky_ISO,articles_17236-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,18.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,18.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6780,OpenSky_ISO,articles_17237-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,36.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,36.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6781,OpenSky_ISO,articles_17238-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,6.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6782,OpenSky_ISO,articles_17239-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,24.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,24.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6783,OpenSky_ISO,articles_17240-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,36.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,36.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6784,OpenSky_ISO,articles_17241-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,48.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,48.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6785,OpenSky_ISO,articles_17242-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,30.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,30.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6786,OpenSky_ISO,articles_17243-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,54.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,54.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6787,OpenSky_ISO,articles_17244-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,6.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6788,OpenSky_ISO,articles_17246-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,48.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,48.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6789,OpenSky_ISO,articles_17248-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,54.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,54.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6790,OpenSky_ISO,articles_17251-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,18.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,18.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6791,OpenSky_ISO,articles_17252-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,90.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,90.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6792,OpenSky_ISO,articles_17253-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,42.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,42.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6793,OpenSky_ISO,articles_17254-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,30.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,30.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6794,OpenSky_ISO,articles_17255-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,24.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,24.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6795,OpenSky_ISO,articles_17256-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,54.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,54.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6796,OpenSky_ISO,articles_17257-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,42.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,42.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6797,OpenSky_ISO,articles_17258-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,42.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,42.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6798,OpenSky_ISO,articles_17259-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,30.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,30.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6799,OpenSky_ISO,articles_17260-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,18.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,18.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6800,OpenSky_ISO,articles_17261-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,60.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,60.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6801,OpenSky_ISO,articles_17262-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,12.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,12.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6802,OpenSky_ISO,articles_17263-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,36.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,36.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6803,OpenSky_ISO,articles_17265-ISO19115-3.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,24.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,24.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
